level_1,level_1_desc,level_2,level_2_desc,level_3,level_3_desc,level_4,level_4_desc,level_5,level_5_desc,leaf,leaf_desc
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83100,Raw Material - Receiving
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83101,Production - Saw Mill
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83102,Production - Treating
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83103,Production - Yard
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83110,Production - Briquets
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83112,Production - Lump Char
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83113,Production - Chips
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83114,Production - Chunks
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83115,Production - Lighter Fluid
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83116,Production - Natural Quarts
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83117,Production - Paraffin Wax
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83118,Production - Bulk Lump
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83120,Production - Logs
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83122,Production - Bulk Fines
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83140,Production - Mix
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83141,Production - Fire Logs
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83150,Pallet Production
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83302,Packaging/Assembly - Treating
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83310,Packaging/Assembly - Briquets
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83311,Packaging/Assembly - Instant Briquets
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83312,Packaging/Assembly - Lump
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83315,Packaging/Assembly - Lighter Fluid
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83317,Packaging/Assembly - Paraffin Wax
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83318,Packaging/Assembly - Bulk Lump
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83319,Packaging/Assembly - Granular
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83320,Packaging/Assembly - Logs
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83341,Packaging/Assembly - Fire Logs
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83450,Rework
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE83475,Trucking
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE84000,Kiln & Lump Ops. Allocated
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE90200,Maintenance & Engineering - Plants
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE90800,Engineering/Continuous Improvement
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE93040,"Environ, Health & Safety"
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),ROE94502,Material Usage Variance
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_MktgAdmin,Marketing Administration (MKT & M12),SGP72000,Mkt Admin APAC
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_MktgAdmin,Marketing Administration (MKT & M12),SGP72001,Mkt Admin - Thailand
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_MktgAdmin,Marketing Administration (MKT & M12),SGP72002,Mkt Admin China
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_MktgAdmin,Marketing Administration (MKT & M12),SGP72050,Myanmar contractor
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),SGP72600,Sales Admin Malaysia
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Facilities,General Office and Facilities (A17),SGP73800,General Admin AP
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Facilities,General Office and Facilities (A17),SGP73801,General Admin AP
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Legal,Legal (A04),SGP74150,Regulatory Costs
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),SOP73500,Sweet Oak Admin & Gen/Executive
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),SOP73545,Executive
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_HR,Human Resources (A01),SOP73710,Human Resources - General
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",SOP73910,Controller/GL Accounting
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",SOP73920,Sweet Oak FP&A
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",SOP73930,Accounts Receivable Operations
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",SOP73940,Accounts Payable Operations
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_Treasury,Treasury (A03),SOP74000,Sweet Oak Treasury
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Legal,Legal (A04),SOP74100,Sweet Oak Legal
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_OtherGandA,Other General and Administrative,CC_AddbackAdjEBIDTA,Adjusted EBITDA Addback (A13),SOP74501,Sweet Oak Parent SGA EBTIDA Addback
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_IT,Information Technology (A07),SOP74701,IT - Applications
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_IT,Information Technology (A07),SOP74702,IT - Infrastructure
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),SWC61175,FREIGHT CANADA
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_VariableSell,Variable Selling (M19),SWC72700,COMMISSIONS CANADA
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),SWU60160,FREIGHT INBOUND
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),SWU61170,FREIGHT OUTBOUND
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Warehousing,Warehousing (C03),SWU62000,Warehousing
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),SWU65500,Obsolescence
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_COGSAdmin,Cost of Goods Sold Administration (C10),SWU66121,NA MFG ADMIN
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_StockAdj,Stock Adjustments (C12),SWU66500,STOCK ADJUSTMENT
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_InvtyReval,Inventory Revaluation (C15),SWU67103,INVENTORY REVALU
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_VarToStd,Variance to Standard (C26),SWU67900,PPV
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_VarToStd,Variance to Standard (C26),SWU67903,PPV
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Samples,Samples Expense (M09),SWU72300,Samples
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Advertising,Advertising (M06),SWU72400,Advertising
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),SWU72500,Sales Admin
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_VariableSell,Variable Selling (M19),SWU72700,COMMISSIONS US
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),SWU73350,Promotions
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),SWU73545,GEN ADMIN
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_HR,Human Resources (A01),SWU73710,HUMAN RESOURCES
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Facilities,General Office and Facilities (A17),SWU73800,GENERAL OFFICE
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",SWU73900,Finance
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Legal,Legal (A04),SWU74100,Legal
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_IT,Information Technology (A07),SWU74700,IT
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_DoubtfulAccts,Provision For Doubtful Accounts (A27),SWU75001,PROV DOUB ACCTS
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_ResrchNewProdDev,Research and New Product Development,CC_Engineering,Engineering Expense (T05),SWU76150,R & D
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),SWU94502,MANUF. SPEND VAR.
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),TAP73290,COE Mktng Allocation
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),TCB61170,CARIBBEAN FREIGHT
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),TCN63601,CHINA OTHER COGS
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),TCN73321,CHINA BRAND SUPPORT
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),TCN73324,PROMO - GOLD - CN
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),TCR61170,COSTA RICA FREIGHT
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Warehousing,Warehousing (C03),TCR62000,COSTA RICA WAREHOUSE
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),TCR72600,MARKETING - OSTA RIC
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),TDO61170,DOMINICAN RE FREIGHT
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),TDO73283,MISC MKTG DOM REP
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),TEM73290,COE Mktng Allocation
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),TGT61170,GUATEMALA FREIGHT
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),THL60101,Thailand Distributio
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),THL61001,Freight Thailand
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),THL61101,Distribution costs
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_ProjectCosts,Project Costs (C19),THL63200,Project costs
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),THL63601,3-IN-1 OTHER COGS
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),THL63602,Other COGS
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),THL65500,Obscolescence TH
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_COGSAdmin,Cost of Goods Sold Administration (C10),THL66100,AP Supply Chain Admi
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_StockAdj,Stock Adjustments (C12),THL66500,Stock Adjustments
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_InvtyReval,Inventory Revaluation (C15),THL67100,Invent reval
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_VarToStd,Variance to Standard (C26),THL67900,THAILAND PPV
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_MktgAdmin,Marketing Administration (MKT & M12),THL71600,Mkt Admin Incentives
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_MktgAdmin,Marketing Administration (MKT & M12),THL72050,Thailand Mark Addmin
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),THL72650,Thailand Sales Force
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),THL73321,PROMOTIONS - ASPARTA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),THL73323,PROMO - STEVIA - TH
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),THL73324,PROMO - GOLD - TH
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),THL73326,PROMO - 3-IN-1 - TH
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Facilities,General Office and Facilities (A17),THL73801,Office Facilities
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",THL73900,Thailand Controllers
